x,y,z,phi1,PHI,phi2,phase,grain_id,kam,stored_energy,is_recrystallized
9.0,9.0,7.0,335.1177448605364,147.10632483506464,303.86709690215724,1,60,5.460026976897671,21182.929981168214,0
9.0,9.0,8.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,6.965710362317068,32799.16369497515,0
9.0,9.0,9.0,328.8970314249754,146.47820090091554,294.0713317227288,1,59,8.062223886937455,38632.39133436049,0
9.0,10.0,0.0,309.1881676527951,71.906062935269,243.8995585882991,1,34,7.08750812277613,32360.98511679788,0
9.0,10.0,1.0,309.1881676527951,71.906062935269,243.8995585882991,1,34,7.147116191053414,32110.263721504198,0
9.0,10.0,2.0,310.2287705922859,73.29813588053493,236.3501769478787,1,33,8.926668726475508,47620.062950824235,0
9.0,10.0,3.0,309.1881676527951,71.906062935269,243.8995585882991,1,34,14.953594235859308,102291.32894014276,0
9.0,10.0,4.0,309.1881676527951,71.906062935269,243.8995585882991,1,34,29.83584060527736,274412.1929985966,0
9.0,10.0,5.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,32.749113974466674,317571.29415546305,0
9.0,10.0,6.0,330.96177383365443,142.13806668302223,298.59222109630207,1,57,14.649556658138193,93870.23053732599,0
9.0,10.0,7.0,335.1177448605364,147.10632483506464,303.86709690215724,1,60,5.478031501899513,22577.255371636114,0
9.0,10.0,8.0,330.96177383365443,142.13806668302223,298.59222109630207,1,57,7.232778361874574,34178.21724525342,0
9.0,10.0,9.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,7.464700471997993,35311.935734148625,0
9.0,11.0,0.0,305.1188304031405,70.95341078955965,248.68582293342936,1,26,9.887533078711643,52455.209098295134,0
9.0,11.0,1.0,310.2287705922859,73.29813588053493,236.3501769478787,1,33,8.447677556701446,42141.95594997342,0
9.0,11.0,2.0,304.29205842867407,72.70790030316608,237.74621468617022,1,45,7.608281012041491,37876.02680071548,0
9.0,11.0,3.0,310.2287705922859,73.29813588053493,236.3501769478787,1,33,9.435860080620927,52001.71471242845,0
9.0,11.0,4.0,310.2287705922859,73.29813588053493,236.3501769478787,1,33,21.501110788590655,169771.2296914538,0
9.0,11.0,5.0,300.82961833083107,74.8210380633069,243.42858861020727,1,80,36.18819473312753,381955.0739810438,0
9.0,11.0,6.0,330.96177383365443,142.13806668302223,298.59222109630207,1,57,36.37860359125317,384809.7004900801,0
9.0,11.0,7.0,339.0173330593942,144.61702217469178,310.99699511855175,1,56,21.469593921885934,177054.70851334822,0
9.0,11.0,8.0,328.8970314249754,146.47820090091554,294.0713317227288,1,59,12.687021683330554,81578.20271226055,0
9.0,11.0,9.0,347.56731397915166,148.18066595656825,315.1534258537495,1,86,8.820868467447012,44628.44417140437,0
9.0,12.0,0.0,304.29205842867407,72.70790030316608,237.74621468617022,1,45,7.593253217920923,37337.31865970398,0
9.0,12.0,1.0,309.1881676527951,71.906062935269,243.8995585882991,1,34,9.885509801191759,51668.15700784064,0
9.0,12.0,2.0,309.1881676527951,71.906062935269,243.8995585882991,1,34,15.084350699173575,103775.11200585673,0
9.0,12.0,3.0,309.1881676527951,71.906062935269,243.8995585882991,1,34,23.10520272383978,195190.0728760768,0
9.0,12.0,4.0,309.1881676527951,71.906062935269,243.8995585882991,1,34,31.014320675537224,301948.41361371934,0
9.0,12.0,5.0,305.1188304031405,70.95341078955965,248.68582293342936,1,26,41.8476349332421,486526.1744581173,0
9.0,12.0,6.0,194.56241607402657,113.84497278262188,115.31389191539994,1,52,33.564746090570324,318253.8950189395,0
9.0,12.0,7.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,47.37938825390838,581497.5620373203,0
9.0,12.0,8.0,328.8970314249754,146.47820090091554,294.0713317227288,1,59,33.11565930401831,332322.7504332171,0
9.0,12.0,9.0,330.96177383365443,142.13806668302223,298.59222109630207,1,57,31.22290753708133,290480.16700322315,0
9.0,13.0,0.0,310.2287705922859,73.29813588053493,236.3501769478787,1,33,24.915531351527065,218702.57873036558,0
9.0,13.0,1.0,305.1188304031405,70.95341078955965,248.68582293342936,1,26,27.215365913406476,237142.3003888988,0
9.0,13.0,2.0,310.2287705922859,73.29813588053493,236.3501769478787,1,33,39.64876723262745,422698.6013787348,0
9.0,13.0,3.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,46.072017994245044,552600.3642090199,0
9.0,13.0,4.0,185.87471629337108,115.90062769929139,109.00723489086775,1,31,28.17250711569218,267586.6890289264,0
9.0,13.0,5.0,182.32639409081492,115.84406892947173,116.60803316541791,1,67,19.38351646455147,153735.84934959572,0
9.0,13.0,6.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,23.88994185450664,207694.82699103985,0
9.0,13.0,7.0,185.87471629337108,115.90062769929139,109.00723489086775,1,31,33.80928253542344,337384.10163773946,0
9.0,13.0,8.0,340.7406449351847,115.69939956916862,241.40731197169924,1,49,40.144244078139835,436872.506103599,0
9.0,13.0,9.0,340.16311328879857,109.53245601747165,244.30783203858087,1,42,30.80583150044615,293479.32836190437,0
9.0,14.0,0.0,305.1188304031405,70.95341078955965,248.68582293342936,1,26,42.45651051880399,485234.013803727,0
9.0,14.0,1.0,194.3948494588545,116.68155895714895,120.55999129272122,1,30,29.026485720189307,257959.59507496352,0
9.0,14.0,2.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,32.49409076051754,313503.1472130941,0
9.0,14.0,3.0,185.0348140729096,121.10041488824389,108.14958414109792,1,66,13.226094294765868,80978.91234166152,0
9.0,14.0,4.0,185.87471629337108,115.90062769929139,109.00723489086775,1,31,8.673444859367743,46134.59737947648,0
9.0,14.0,5.0,185.87471629337108,115.90062769929139,109.00723489086775,1,31,6.742613933415108,30946.852529847332,0
9.0,14.0,6.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,25.161907195471716,225961.86919353355,0
9.0,14.0,7.0,345.8756583680282,115.78609371263424,238.57377981282508,1,47,36.995136613201886,396666.1374678533,0
9.0,14.0,8.0,340.7406449351847,115.69939956916862,241.40731197169924,1,49,19.801636781865525,151341.98499807497,0
9.0,14.0,9.0,340.16311328879857,109.53245601747165,244.30783203858087,1,42,6.81895584940093,31485.315480964786,0
9.0,15.0,0.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,25.68483086428485,230870.27931184118,0
9.0,15.0,1.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,20.70509693266418,161258.88509028108,0
9.0,15.0,2.0,185.0348140729096,121.10041488824389,108.14958414109792,1,66,7.4068910259074245,34297.40576420847,0
9.0,15.0,3.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,6.024510406386133,24318.557602456134,0
9.0,15.0,4.0,185.87471629337108,115.90062769929139,109.00723489086775,1,31,5.990796732416201,26020.962162003994,0
9.0,15.0,5.0,190.0885102107908,111.04255006844471,114.86512565293441,1,36,11.745696237054439,69102.05855697922,0
9.0,15.0,6.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,37.64933949948925,416711.9941864537,0
9.0,15.0,7.0,340.16311328879857,109.53245601747165,244.30783203858087,1,42,26.634620588533544,231977.247446316,0
9.0,15.0,8.0,342.31607997157,111.32185225005034,250.90285017553413,1,39,11.261269904628065,62714.00455299194,0
9.0,15.0,9.0,340.16311328879857,109.53245601747165,244.30783203858087,1,42,6.80048061172993,31580.61866474547,0
9.0,16.0,0.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,6.854013499862848,31866.542514694404,0
9.0,16.0,1.0,194.3948494588545,116.68155895714895,120.55999129272122,1,30,7.53418784074898,34455.295003809646,0
9.0,16.0,2.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,6.079414464389701,24907.082914587154,0
9.0,16.0,3.0,185.87471629337108,115.90062769929139,109.00723489086775,1,31,5.326292462544271,20104.330521634693,0
9.0,16.0,4.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,10.193100057086015,56192.14954479113,0
9.0,16.0,5.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,30.28610006171777,299622.83367926086,0
9.0,16.0,6.0,342.31607997157,111.32185225005034,250.90285017553413,1,39,35.14720562417615,343101.18763288617,0
9.0,16.0,7.0,346.6484184806171,110.2923346074275,243.86542655160991,1,41,17.85289052083019,126382.65170434822,0
9.0,16.0,8.0,340.16311328879857,109.53245601747165,244.30783203858087,1,42,7.178327552466028,34754.49558674203,0
9.0,16.0,9.0,346.6484184806171,110.2923346074275,243.86542655160991,1,41,7.368045237310355,34511.01584683292,0
9.0,17.0,0.0,194.3948494588545,116.68155895714895,120.55999129272122,1,30,6.8540134998628455,29468.07454259821,0
9.0,17.0,1.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,6.7593082181336355,30532.8664206524,0
9.0,17.0,2.0,190.9283134474172,113.6837359296901,109.63865057562109,1,46,7.375929380296782,35350.973395834226,0
9.0,17.0,3.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,5.866929380110016,24798.46373652099,0
9.0,17.0,4.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,23.084787084775748,187183.76087163604,0
9.0,17.0,5.0,191.68990115287917,122.36668954308453,115.45634423724364,1,29,32.524315724966264,324694.7736172581,0
9.0,17.0,6.0,340.7406449351847,115.69939956916862,241.40731197169924,1,49,22.70797896985656,195194.87599603328,0
9.0,17.0,7.0,335.40946663680626,114.5260569247827,236.34871243238007,1,50,11.683898580786654,66455.11726576091,0
9.0,17.0,8.0,345.8756583680282,115.78609371263424,238.57377981282508,1,47,8.998848880566069,46870.02654688778,0
9.0,17.0,9.0,340.16311328879857,109.53245601747165,244.30783203858087,1,42,7.548096628874287,34938.33037640104,0
9.0,18.0,0.0,187.6262509597376,117.69673915189641,114.34688961317285,1,27,6.190364006460559,26240.539507379654,0
